"","Plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"506","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"507","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"508","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"509","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"510","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"511","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"512","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"513","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"514","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"515","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"516","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"517","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"518","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"519","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"520","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"521","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"522","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"523","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"524","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"525","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"526","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"527","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"528","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"529","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"530","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"531","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"532","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"533","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"534","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"535","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"536","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"537","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"538","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"539","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"540","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"541","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"542","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
