"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"361","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"362","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"363","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"364","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"365","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"366","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"367","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"368","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"369","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"370","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"371","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"372","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"373","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"374","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"375","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"376","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"377","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"378","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
